交路编号,编号,车次,出发时刻,到达时刻,出发车站,到达车站
152,334,G7208,1042,1075,上海,苏州
152,335,G7207,1100,1145,苏州,上海
152,70,G7062,1172,1293,上海,南京
153,31,G7047,609,727,南京,上海
153,68,G7046,740,852,上海,南京
153,69,G7057,867,988,南京,上海
153,334,G7208,1042,1075,上海,苏州
153,200,G7584/1,1195,1281,苏州,南京
154,30,G7034,414,559,上海,南京
154,67,G7045,569,696,南京,上海
154,48,G7244/5,713,886,上海,合肥南
154,49,G7246/3,918,1111,合肥南,上海
155,29,DJ7715,301,388,南京南,上海
155,15,G7002,420,525,上海,南京
155,17,G7005,540,639,南京,上海
155,352,G7240,654,673,上海,昆山南
155,353,G7240/1,679,876,昆山南,六安
155,354,G7242,918,946,六安,合肥南
155,355,G7242/1,955,1009,合肥南,南京南
156,22,G7016,840,941,上海,南京
156,74,G7063,975,1100,南京,上海
156,27,G7026,1140,1240,上海,南京
156,65,G7069,1241,1360,南京,上海
157,19,G7010,660,759,上海,南京
157,87,G7053,790,915,南京,上海
157,359,G7218,929,1078,上海,芜湖
157,342,G7220,1152,1319,芜湖,上海
158,18,G7008,600,699,上海,南京
158,41,G7049,700,823,南京,上海
158,322,G7276,852,1040,上海,合肥
158,323,G7276/1,1046,1079,合肥,淮南东
158,324,G7275,1128,1137,淮南东,水家湖
158,325,G7275/1,1147,1232,水家湖,南京南
158,326,G7275/2,1239,1318,南京南,上海
159,8,G7015,840,940,南京,上海
159,88,G7252/3,944,1077,上海,合肥南
159,89,G7254/1,1103,1288,合肥南,上海
159,90,G7096,1310,1410,上海,南京
160,4,G7007,600,700,南京,上海
160,6,G7012,720,819,上海,南京
160,43,G7055,834,951,南京,上海
160,10,G7020,960,1059,上海,南京
160,12,G7023,1080,1179,南京,上海
160,14,G7028,1200,1299,上海,南京
161,2,G7004,480,579,上海,南京
161,184,D9522/3,600,774,南京,南通
161,185,D9524/1,853,1014,南通,南京
161,25,G7021,1020,1121,南京,上海
162,1,G7001,420,520,南京,上海
162,86,G7042,605,726,上海,南京
162,55,G7051,729,853,南京,上海
162,56,G7050,870,990,上海,南京
